Hour,G,Pc,Pd,S,Q,SOC
778,344.8479618036014,90.0,90.0,0.0,924.0719613536463,215.63913043478252
779,327.55937468268405,90.0,90.0,0.0,913.519374232729,201.51304347826078
780,293.9649436965416,90.0,90.0,0.0,887.8089436965415,187.38695652173905
781,285.4482076983694,90.0,90.0,0.0,840.2846072484143,173.26086956521732
782,259.45111960444024,90.0,90.0,0.0,783.2912191544851,159.1347826086956
783,231.57428720851362,90.0,90.0,0.0,717.5487867585585,145.00869565217386
784,197.37745252308417,90.0,90.0,0.0,648.6265520731291,130.88260869565212
785,147.45835762676285,90.0,90.0,0.0,583.2951571768078,116.75652173913039
786,181.26144223981026,90.0,90.0,0.0,506.3974422398103,102.63043478260866
787,192.8672920410732,90.0,90.0,0.0,444.8842924910282,88.50434782608693
788,199.3535976837573,90.0,90.0,0.0,399.12759813371235,74.3782608695652
789,238.49482556932605,90.0,90.0,0.0,362.250325569326,60.252173913043464
790,251.10585277107793,90.0,90.0,0.0,349.8048523211229,46.12608695652173
791,299.7483887330481,90.0,90.0,0.0,351.44088873304815,32.0
792,320.2375585229595,90.0,77.004,0.0,380.08855807300455,32.0
793,367.83585219824664,90.0,77.004,0.0,419.36885174829166,32.0
794,374.6520007662921,90.0,77.004,0.0,480.2960007662921,32.0
795,408.6000003824618,90.0,43.05599999999998,0.0,552.6459999325068,68.90000000000002
796,451.6559996175382,90.0,0.0,0.0,630.2960000674932,152.60000000000002
797,451.6560003824619,90.0,0.0,0.0,707.9459999325068,236.3
798,451.65600000000006,90.0,0.0,0.0,780.296,320.0
799,361.65600000000006,90.0,90.0,0.0,842.426,305.8739130434783
800,361.65600000000006,90.0,90.0,0.0,890.106,291.7478260869566
801,357.53020000000004,90.0,90.0,0.0,915.9502,277.6217391304349
802,353.68560183262105,90.0,90.0,0.0,922.325601382666,263.4956521739132
803,311.12328891470315,90.0,90.0,0.0,916.9147884647481,249.36956521739145
804,301.10671797674866,90.0,90.0,0.0,886.2837184267036,235.24347826086972
805,294.9581080894774,90.0,90.0,0.0,838.2115076395223,221.117391304348
806,265.4610226256881,90.0,90.0,0.0,781.9719721757331,206.99130434782626
807,230.22206288043617,90.0,90.0,0.0,717.8435633303911,192.86521739130453
808,200.43217388313496,90.0,90.0,0.0,647.9741738831349,178.7391304347828
809,173.43609887421877,90.0,90.0,0.0,577.9285993241738,164.61304347826106
810,189.3889144312065,90.0,90.0,0.0,504.7914148811615,150.48695652173933
811,157.42644707583077,90.0,90.0,0.0,451.52294707583076,136.3608695652176
812,161.32544832036524,90.0,90.0,0.0,405.8384483203653,122.23478260869587
813,210.41550090312245,90.0,90.0,0.0,367.2055004531675,108.10869565217413
814,216.01530176043048,90.0,90.0,0.0,355.9973022103855,93.9826086956524
815,266.43646217681805,90.0,90.0,0.0,357.3194626267731,79.85652173913067
816,411.2869580458623,90.0,0.0,0.0,377.6099584958173,163.5565217391307
817,414.71797707529265,90.0,0.0,0.0,424.68447662533765,247.25652173913068
818,441.57600038383003,90.0,10.080000000000211,0.0,480.29600083378523,320.0
819,374.65200000000004,90.0,77.00399999999999,0.0,552.6460000000001,320.0
820,374.6519996175382,90.0,77.00399999999999,0.0,630.2960000674932,320.0
821,374.65200000000004,90.0,77.00399999999999,0.0,707.946,320.0
822,374.6519996175382,90.0,77.00399999999999,0.0,780.2960000674932,320.0
823,361.6559996175383,90.0,90.0,0.0,842.4260000674933,305.8739130434783
824,361.6559996175382,90.0,90.0,0.0,890.1060000674931,291.7478260869566
825,357.530199621032,90.0,90.0,0.0,915.950200070987,277.6217391304349
826,353.68560145690867,90.0,90.0,0.0,922.3256014569087,263.4956521739132
827,332.20265245388714,90.0,90.0,0.0,912.5601524538871,249.36956521739145
828,289.9935833969091,90.0,90.0,0.0,888.657082946954,235.24347826086972
829,278.9686178550048,90.0,90.0,0.0,841.6971178550048,221.117391304348
830,259.45111960444024,90.0,90.0,0.0,783.2912191544851,206.99130434782626
831,221.16327321257734,90.0,90.0,0.0,719.8183236625323,192.86521739130453
832,188.658257721123,90.0,90.0,0.0,650.488657271168,178.7391304347828
833,162.2586664857185,90.0,90.0,0.0,580.2376660357635,164.61304347826106
834,165.3333999840046,90.0,90.0,0.0,509.5448995340496,150.48695652173933
835,172.0030151059991,90.0,90.0,0.0,448.7925155559541,136.3608695652176
836,187.9589231423709,90.0,90.0,0.0,401.1384231423709,122.23478260869587
837,218.57422591726265,90.0,90.0,0.0,365.7657254673077,108.10869565217413
838,238.50630230038695,90.0,90.0,0.0,352.02830230038694,93.9826086956524
839,262.99396282044285,90.0,90.0,0.0,357.9269623704878,79.85652173913067
840,410.908283420564,90.0,0.0,0.0,377.67678342056405,163.5565217391307
841,415.3950020780562,90.0,0.0,0.0,424.5650016281012,247.25652173913068
842,441.5760007662919,90.0,10.080000000000211,0.0,480.2960007662921,320.0
843,374.6520003824619,90.0,77.00399999999999,0.0,552.6459999325068,320.0
844,374.6519996175382,90.0,77.00399999999999,0.0,630.2960000674932,320.0
845,374.65200000000004,90.0,77.00399999999999,0.0,707.946,320.0
846,374.6520003824618,90.0,77.00399999999999,0.0,780.2959999325068,320.0
847,361.65600000000006,90.0,90.0,0.0,842.426,305.8739130434783
848,361.6559996175382,90.0,90.0,0.0,890.1060000674931,291.7478260869566
849,357.53020000000004,90.0,90.0,0.0,915.9502,277.6217391304349
850,340.15860103677835,90.0,90.0,0.0,924.9986014867333,263.4956521739132
851,322.4126081741164,90.0,90.0,0.0,914.5826081741162,249.36956521739145
852,287.6241153646206,90.0,90.0,0.0,889.1631158145756,235.24347826086972
853,266.89835929686785,90.0,90.0,0.0,844.3283597468228,221.117391304348
854,265.64257062632987,90.0,90.0,0.0,781.9321201763748,206.99130434782626
855,220.59245751712308,90.0,90.0,0.0,719.942757967078,192.86521739130453
856,198.51212664810242,90.0,90.0,0.0,648.3842266481024,178.7391304347828
857,174.46545282161253,90.0,90.0,0.0,577.7159523716575,164.61304347826106
858,200.87559202605223,90.0,90.0,0.0,502.5215924760072,150.48695652173933
859,147.78453599084833,90.0,90.0,0.0,453.3290359908483,136.3608695652176
860,189.40477313270816,90.0,90.0,0.0,400.88327313270815,122.23478260869587
861,182.88697585541178,90.0,90.0,0.0,372.0634754054568,108.10869565217413
862,232.43602764034125,90.0,90.0,0.0,353.0995271903862,93.9826086956524
863,286.8734386618522,90.0,90.0,0.0,353.71293821189727,79.85652173913067
864,370.4589072091909,90.0,0.0,0.0,384.8149076591459,163.5565217391307
865,451.6560022260694,90.0,0.0,0.0,418.1660017761144,247.25652173913068
866,441.57600038383003,90.0,10.080000000000211,0.0,480.29600083378523,320.0
867,374.6520003824618,90.0,77.00399999999999,0.0,552.6459999325068,320.0
868,374.6520003824618,90.0,77.00399999999999,0.0,630.2959999325067,320.0
869,361.6560003824618,90.0,90.0,0.0,707.9459999325068,305.8739130434783
870,361.6559996175382,90.0,90.0,0.0,780.2960000674932,291.7478260869566
871,361.6560003824618,90.0,90.0,0.0,842.4259999325068,277.6217391304349
872,361.6560003824618,90.0,90.0,0.0,890.1059999325067,263.4956521739132
873,357.53020037896806,90.0,90.0,0.0,915.950199929013,249.36956521739145
874,353.68560145690867,90.0,90.0,0.0,922.3256014569087,235.24347826086972
875,323.1398686063278,90.0,90.0,0.0,914.4323686063278,221.117391304348
876,303.0534637741888,90.0,90.0,0.0,885.8679637741888,206.99130434782626
877,290.6841944440506,90.0,90.0,0.0,839.1431944440504,192.86521739130453
878,257.7640512295126,90.0,90.0,0.0,783.6615512295125,178.7391304347828
