Hour,G,Pc,Pd,S,Q,SOC
319,248.74136817580631,0.0,0.0,220.0,454.86796817580625,850.0
320,243.39651705003462,0.0,0.0,220.0,530.0326170500344,850.0
321,262.2613833118978,0.0,0.0,220.0,556.3122833118978,850.0
322,223.96284565904534,0.0,0.0,220.0,627.4461456590454,850.0
323,216.12341483833484,0.0,0.0,220.0,637.9109144150439,850.0
324,219.32668214282046,0.0,0.0,220.0,613.3158817195294,850.0
325,209.42359705840988,0.0,0.0,220.0,580.986746635119,850.0
326,197.87615992202188,0.0,0.0,220.0,532.1238399220218,850.0
327,172.02831123211672,0.0,0.0,220.0,484.2091012321166,850.0
328,158.10339862330488,0.0,0.0,220.0,416.72989820001385,850.0
329,0.0,0.0,166.27345502353566,220.0,371.2529554468267,671.2113386843703
330,0.0,0.0,141.87716271726015,220.0,270.0108631405511,518.6552497410798
331,0.0,0.0,135.63448517251396,220.0,205.75298474922295,372.8117172975164
332,0.0,0.0,131.5638754074194,220.0,152.74507583071045,231.3451846013665
333,0.0,0.0,136.10102167927084,220.0,105.6841212559799,85.0
334,144.93164206523164,71.43984206523157,0.0,220.0,0.0,152.15345154131768
335,166.51706454340666,37.90376496669762,0.0,220.0,0.0,187.78299061001343
336,180.8165018213665,35.030801821366595,0.0,220.0,0.0,220.71194432209802
337,184.12234594255864,70.05274636584966,0.0,220.0,0.0,286.5615259059967
338,196.18172088409239,109.9140213073834,0.0,220.0,0.0,389.88070593493705
339,214.84013981279946,154.8468398127995,0.0,220.0,0.0,535.4367353589686
340,222.99107985379533,84.64177089471428,0.0,220.0,143.68700853579008,615.0
341,232.67652760492592,250.0,0.0,220.0,55.0851280282169,850.0
342,242.05260122098412,0.0,0.0,220.0,381.6804012209842,850.0
343,259.4151126445905,0.0,0.0,220.0,440.3957122212995,850.0
344,256.6791932935853,0.0,0.0,220.0,513.1273928702942,850.0
345,260.42168350928137,0.0,0.0,220.0,558.5111830859903,850.0
346,237.75123545335794,0.0,0.0,220.0,611.8975354533579,850.0
347,227.4090084697815,0.0,0.0,220.0,625.8031088930725,850.0
348,233.29701183446696,0.0,0.0,220.0,598.8890118344669,850.0
349,216.37371183715265,0.0,0.0,220.0,573.9795618371527,850.0
350,203.5994147081209,0.0,0.0,220.0,526.400585131412,850.0
351,192.35123154553958,0.0,0.0,220.0,463.71930196883056,850.0
352,150.44345922568124,0.0,0.0,220.0,424.64015880239026,850.0
353,0.0,0.0,144.85629565405947,220.0,346.9401960773505,694.240542307463
354,0.0,0.0,143.11871473402863,220.0,268.6108151573196,540.3494511956043
355,0.0,0.0,158.2070806720343,220.0,227.28418067203427,370.2343106880405
356,0.0,0.0,127.64668767291755,220.0,157.73058724962664,232.97980781393565
357,0.0,0.0,137.62122126696016,220.0,103.62292169025119,85.0
358,147.9256671492119,0.0,0.0,220.0,67.13136714921188,85.0
359,163.74001291687358,42.11171334016461,0.0,220.0,0.0,124.58501053975473
360,175.95247812824556,42.70167855153653,0.0,220.0,0.0,164.7245883781991
361,179.43049650263987,0.0,0.0,220.0,77.64179650263992,164.7245883781991
362,190.35673919206738,119.41793919206731,0.0,220.0,0.0,276.9774512187423
363,197.16928495976322,145.41455526391076,0.0,220.0,38.01482927256143,413.6671331668184
364,231.9602008863634,214.1839008863634,0.0,220.0,0.0,615.0
365,243.1485369385457,250.0,0.0,220.0,39.217336515254715,850.0
366,250.76391236649715,0.0,0.0,220.0,369.1446119432062,850.0
367,248.4502660588305,0.0,0.0,220.0,455.2626660588305,850.0
368,242.42420523208796,0.0,0.0,220.0,531.270104808797,850.0
369,241.4230206633132,0.0,0.0,220.0,581.2193202400222,850.0
370,237.13642866147597,0.0,0.0,220.0,612.5908282381849,850.0
371,226.9249904584616,0.0,0.0,220.0,626.3223900351705,850.0
372,222.56310025021878,0.0,0.0,220.0,609.9736998269277,850.0
373,217.37037961759074,0.0,0.0,220.0,572.9747100408817,850.0
374,202.0296947087395,0.0,0.0,220.0,527.9703051320305,850.0
375,181.7730175539192,0.0,0.0,220.0,474.3843775539191,850.0
376,160.17770500560943,0.0,0.0,220.0,414.5878050056094,850.0
377,0.0,0.0,153.01108711941538,220.0,338.1912871194154,685.4719493339619
378,0.0,0.0,145.58391176732385,220.0,265.83091219061487,528.9301087239362
379,0.0,0.0,137.66509742364946,220.0,203.32589700035845,380.90312224689376
380,0.0,0.0,148.2693806314164,220.0,132.18878105470745,221.47368070773635
381,0.0,0.0,126.92052305819482,220.0,118.13172348148584,85.0
382,139.89647275044928,78.6855731737403,0.0,220.0,0.0,158.96443878331587
383,154.45961146776705,56.173911467767084,0.0,220.0,0.0,211.7679155630169
384,175.99190283769934,42.63950326099041,0.0,220.0,0.0,251.8490486283479
385,195.99510305897996,0.0,0.0,220.0,50.84860305898002,251.8490486283479
386,208.50249889460162,17.77074896885453,0.0,220.0,72.04094950245612,268.55355265907116
387,212.64219985626931,158.40199985626936,0.0,220.0,0.0,417.45143252396434
388,234.51295092971185,210.15805050642092,0.0,220.0,0.0,615.0
389,236.428071811677,250.0,0.0,220.0,49.40057223496797,850.0
390,235.63757706808087,0.0,0.0,220.0,390.9117774913718,850.0
391,249.1133319919419,0.0,0.0,220.0,454.3636319919418,850.0
392,262.68070513322834,0.0,0.0,220.0,505.48910513322824,850.0
393,251.60500767380438,0.0,0.0,220.0,569.0493080970953,850.0
394,255.95071598292122,0.0,0.0,220.0,591.3747164062122,850.0
395,248.166659383568,0.0,0.0,220.0,603.533159383568,850.0
396,218.35763108402216,0.0,0.0,220.0,614.3166006607312,850.0
397,213.4298733224822,0.0,0.0,220.0,576.9475733224822,850.0
398,193.54672992372798,0.0,0.0,220.0,536.4532699237279,850.0
399,174.38654407487093,0.0,0.0,220.0,481.83150407487096,850.0
400,164.0639061154199,0.0,0.0,220.0,410.5746056921289,850.0
401,0.0,0.0,174.6263723338134,220.0,350.81497191052244,662.2297071679426
402,0.0,0.0,124.22086067773915,220.0,289.9211606777391,528.6588892348898
403,0.0,0.0,120.34993331251218,220.0,224.02183373580317,399.2503587913284
404,0.0,0.0,135.2463676942548,220.0,148.05826769425482,253.82415696954902
405,0.0,0.0,157.0064659816806,220.0,77.33896640497164,85.0
